Received data = , name = , count = 15
Received data = , name = swearing, count = 1
Received data = , name = sweat, count = 3
Received data = , name = swede, count = 1
Received data = , name = swedesit, count = 1
Received data = , name = sweep, count = 2
Received data = , name = sweet, count = 24
Received data = , name = smashes, count = 1
Received data = , name = smerdyakovs, count = 38
Received data = , name = sweetest, count = 1
Received data = , name = sweetheart, count = 2
Received data = , name = swelled, count = 3
Received data = , name = swerved, count = 3
Received data = , name = smiledmdashi, count = 1
Received data = , name = smilingly, count = 1
Received data = , name = smilingq, count = 1
Received data = , name = smoking, count = 2
Received data = , name = smolensk, count = 1
Received data = , name = smoothing, count = 1
Received data = , name = smote, count = 1
Received data = , name = swim, count = 3
Received data = , name = swing, count = 4
Received data = , name = swishing, count = 1
Received data = , name = smurov, count = 46
Received data = , name = snapping, count = 3
Received data = , name = snares, count = 1
Received data = , name = swollen, count = 10
Received data = , name = swore, count = 5
Received data = , name = swung, count = 7
Received data = , name = sychophants, count = 1
Received data = , name = syllable, count = 5
Received data = , name = sniffing, count = 1
Received data = , name = snoring, count = 2
Received data = , name = symptoms, count = 9
Received data = , name = snowstorm, count = 3
Received data = , name = snowy, count = 1
Received data = , name = snubbing, count = 1
Received data = , name = soaped, count = 1
Received data = , name = sob, count = 2
Received data = , name = synonymous, count = 1
Received data = , name = t, count = 2
Received data = , name = table, count = 222
Received data = , name = sobbing, count = 15
Received data = , name = sobered, count = 1
Received data = , name = socialism, count = 8
Received data = , name = socialistq, count = 3
Received data = , name = societies, count = 1
Received data = , name = society, count = 48
Received data = , name = taciturnity, count = 1
Received data = , name = tacked, count = 1
Received data = , name = tackle, count = 1
Received data = , name = tackled, count = 1
Received data = , name = tact, count = 12
Received data = , name = socksq, count = 1
Received data = , name = sofas, count = 1
Received data = , name = soft, count = 22
Received data = , name = softened, count = 6
Received data = , name = tactician, count = 2
Received data = , name = tafa, count = 1
Received data = , name = tafalafa, count = 1
Received data = , name = tag, count = 1
Received data = , name = takes, count = 25
Received data = , name = talent, count = 8
Received data = , name = sohn, count = 14
Received data = , name = soiled, count = 2
Received data = , name = soilq, count = 1
Received data = , name = talk, count = 251
Received data = , name = talkas, count = 1
Received data = , name = taller, count = 2
Received data = , name = talleyrand, count = 5
Received data = , name = solely, count = 8
Received data = , name = solemnity, count = 4
Received data = , name = solidarity, count = 5
Received data = , name = somber, count = 1
Received data = , name = tante, count = 1
Received data = , name = somdashi, count = 1
Received data = , name = somdashon, count = 1
Received data = , name = somdashq, count = 1
Received data = , name = some, count = 560
Received data = , name = taper, count = 5
Received data = , name = tapestries, count = 1
Received data = , name = somewhat, count = 25
Received data = , name = somewhereq, count = 1
Received data = , name = son, count = 115
Received data = , name = sonorous, count = 1
Received data = , name = tastes, count = 6
Received data = , name = tatand, count = 1
Received data = , name = tatterdemalions, count = 1
Received data = , name = soonq, count = 4
Received data = , name = soqq, count = 2
Received data = , name = tavern, count = 12
Received data = , name = teacher, count = 4
Received data = , name = tear, count = 9
Received data = , name = tearfully, count = 1
Received data = , name = sores, count = 2
Received data = , name = sorrow, count = 18
Received data = , name = sorrowfully, count = 6
Received data = , name = sorryq, count = 2
Received data = , name = sort, count = 133
Received data = , name = sortsq, count = 1
Received data = , name = tearstained, count = 2
Received data = , name = teemed, count = 1
Received data = , name = telescope, count = 3
Received data = , name = soulmdashits, count = 1
Received data = , name = soulq, count = 9
Received data = , name = sounds, count = 3
Received data = , name = tells, count = 15
Received data = , name = telyanin, count = 23
Received data = , name = temporarily, count = 2
Received data = , name = soupq, count = 1
Received data = , name = sourcedesc, count = 2
Received data = , name = sources, count = 2
Received data = , name = southern, count = 1
Received data = , name = space, count = 12
Received data = , name = spacel, count = 1
Received data = , name = temptations, count = 8
Received data = , name = tempting, count = 3
Received data = , name = tenaciously, count = 2
Received data = , name = spareq, count = 1
Received data = , name = spasm, count = 3
Received data = , name = tenfold, count = 4
Received data = , name = tenor, count = 3
Received data = , name = tensely, count = 1
Received data = , name = spat, count = 10
Received data = , name = speak, count = 202
Received data = , name = speaksq, count = 3
Received data = , name = specialists, count = 3
Received data = , name = tension, count = 3
Received data = , name = tenyear, count = 1
Received data = , name = term, count = 8
Received data = , name = termis, count = 1
Received data = , name = species, count = 1
Received data = , name = specimen, count = 1
Received data = , name = spectacle, count = 4
Received data = , name = spectaclesq, count = 1
Received data = , name = spectators, count = 1
Received data = , name = speech, count = 52
Received data = , name = speeches, count = 7
Received data = , name = terribleand, count = 1
Received data = , name = terriblyher, count = 1
Received data = , name = terrific, count = 3
Received data = , name = territories, count = 1
Received data = , name = territory, count = 3
Received data = , name = spending, count = 3
Received data = , name = spendthriftq, count = 1
Received data = , name = spilt, count = 1
Received data = , name = test, count = 8
Received data = , name = testify, count = 1
Received data = , name = testimony, count = 1
Received data = , name = tetedepont, count = 2
Received data = , name = spirithi, count = 1
Received data = , name = spiritmdashis, count = 1
Received data = , name = spiritq, count = 1
Received data = , name = thabor, count = 3
Received data = , name = thaler, count = 1
Received data = , name = thanking, count = 1
Received data = , name = spiritualists, count = 1
Received data = , name = spit, count = 2
Received data = , name = spiteful, count = 24
Received data = , name = splendidly, count = 1
Received data = , name = splendidq, count = 1
Received data = , name = split, count = 4
Received data = , name = thatch, count = 1
Received data = , name = thatif, count = 1
Received data = , name = thats, count = 268
Received data = , name = thaw, count = 2
Received data = , name = spoiled, count = 1
Received data = , name = spoken, count = 22
Received data = , name = sponge, count = 1
Received data = , name = spontaneously, count = 4
Received data = , name = sport, count = 1
Received data = , name = spotemph, count = 1
Received data = , name = theaters, count = 4
Received data = , name = theatricals, count = 4
Received data = , name = their, count = 1437
Received data = , name = spreemdashthats, count = 1
Received data = , name = sprinkled, count = 1
Received data = , name = themassumed, count = 1
Received data = , name = themhow, count = 1
Received data = , name = themselves, count = 199
Received data = , name = spy, count = 9
Received data = , name = squandered, count = 10
Received data = , name = squealed, count = 5
Received data = , name = squeamish, count = 2
Received data = , name = theodosia, count = 4
Received data = , name = theoretical, count = 1
Received data = , name = squint, count = 1
Received data = , name = stage, count = 10
Received data = , name = theoriesthat, count = 1
Received data = , name = there, count = 1458
Received data = , name = stained, count = 14
Received data = , name = thered, count = 1
Received data = , name = therefore, count = 71
Received data = , name = thereforethis, count = 1
Received data = , name = stake, count = 6
Received data = , name = standing, count = 76
Received data = , name = standpoint, count = 1
Received data = , name = therefrom, count = 1
Received data = , name = therell, count = 5
Received data = , name = therenow, count = 1
Received data = , name = theresa, count = 3
Received data = , name = therethere, count = 1
Received data = , name = therewhat, count = 1
Received data = , name = staring, count = 14
Received data = , name = starting, count = 9
Received data = , name = startling, count = 4
Received data = , name = thermometer, count = 2
Received data = , name = thesebut, count = 1
Received data = , name = statements, count = 2
Received data = , name = states, count = 1
Received data = , name = statesman, count = 3
Received data = , name = thicket, count = 2
Received data = , name = thickly, count = 5
Received data = , name = thief, count = 4
Received data = , name = steadfastly, count = 1
Received data = , name = thieves, count = 3
Received data = , name = thigh, count = 4
Received data = , name = thighbone, count = 1
Received data = , name = thine, count = 2
Received data = , name = steals, count = 1
Received data = , name = steamers, count = 1
Received data = , name = steaming, count = 1
Received data = , name = step, count = 42
Received data = , name = thinkers, count = 2
Received data = , name = thinking, count = 118
Received data = , name = steppes, count = 1
Received data = , name = thinner, count = 9
Received data = , name = stern, count = 18
Received data = , name = sternest, count = 1
Received data = , name = stewed, count = 1
Received data = , name = sticking, count = 1
Received data = , name = thinness, count = 1
Received data = , name = thirdly, count = 8
Received data = , name = thirty, count = 37
Received data = , name = stiff, count = 4
Received data = , name = thirtyfirst, count = 3
Received data = , name = stiffened, count = 1
Received data = , name = stifling, count = 3
Received data = , name = still, count = 368
Received data = , name = stings, count = 4
Received data = , name = thirtysecond, count = 1
Received data = , name = thirtysix, count = 2
Received data = , name = this, count = 2103
Received data = , name = thiswe, count = 1
Received data = , name = stinks, count = 1
Received data = , name = thither, count = 4
Received data = , name = thomas, count = 2
Received data = , name = stock, count = 2
Received data = , name = thou, count = 39
Received data = , name = stolidly, count = 3
Received data = , name = stones, count = 20
Received data = , name = stools, count = 1
Received data = , name = thousandruble, count = 3
Received data = , name = thrashing, count = 3
Received data = , name = thread, count = 3
Received data = , name = stoppedq, count = 1
Received data = , name = stopping, count = 11
Received data = , name = threat, count = 3
Received data = , name = threatened, count = 13
Received data = , name = stores, count = 1
Received data = , name = storytellers, count = 1
Received data = , name = three, count = 254
Received data = , name = threeline, count = 1
Received data = , name = stoutly, count = 4
Received data = , name = threescore, count = 1
Received data = , name = threeyearold, count = 2
Received data = , name = strains, count = 1
Received data = , name = strange, count = 120
Received data = , name = threshing, count = 4
Received data = , name = thrilled, count = 1
Received data = , name = strangle, count = 1
Received data = , name = stratagem, count = 1
Received data = , name = throne, count = 10
Received data = , name = strayed, count = 1
Received data = , name = thronging, count = 2
Received data = , name = strayedl, count = 1
Received data = , name = stream, count = 2
Received data = , name = throw, count = 26
Received data = , name = streetq, count = 1
Received data = , name = strengthq, count = 1
Received data = , name = strenuous, count = 2
Received data = , name = stress, count = 3
Received data = , name = thrusting, count = 6
Received data = , name = thuerassa, count = 2
Received data = , name = thumb, count = 6
Received data = , name = thumping, count = 3
Received data = , name = striding, count = 3
Received data = , name = thursday, count = 3
Received data = , name = thursdaystoday, count = 1
Received data = , name = thus, count = 27
Received data = , name = strikingly, count = 3
Received data = , name = strives, count = 3
Received data = , name = stroked, count = 3
Received data = , name = ticket, count = 2
Received data = , name = tickle, count = 1
Received data = , name = stronger, count = 9
Received data = , name = stronghold, count = 1
Received data = , name = tierce, count = 1
Received data = , name = struck, count = 102
Received data = , name = struggles, count = 1
Received data = , name = strutting, count = 1
Received data = , name = tight, count = 12
Received data = , name = tightened, count = 2
Received data = , name = stubbornly, count = 2
Received data = , name = tikhons, count = 3
Received data = , name = stuff, count = 5
Received data = , name = stumble, count = 1
Received data = , name = stumbled, count = 2
Received data = , name = timelacking, count = 1
Received data = , name = stumblingblock, count = 5
Received data = , name = timely, count = 1
Received data = , name = stumps, count = 1
Received data = , name = stupefy, count = 2
Received data = , name = timethat, count = 1
Received data = , name = stupider, count = 6
Received data = , name = timidly, count = 35
Received data = , name = stylish, count = 2
Received data = , name = subdue, count = 6
Received data = , name = subdued, count = 6
Received data = , name = subject, count = 45
Received data = , name = tingling, count = 1
Received data = , name = subjective, count = 1
Received data = , name = tinted, count = 1
Received data = , name = tiny, count = 7
Received data = , name = tips, count = 6
Received data = , name = submission, count = 6
Received data = , name = submit, count = 7
Received data = , name = tire, count = 1
Received data = , name = tired, count = 29
Received data = , name = subordinate, count = 2
Received data = , name = tiresome, count = 6
Received data = , name = subsequently, count = 1
Received data = , name = substance, count = 1
Received data = , name = substitute, count = 1
Received data = , name = substituted, count = 1
Received data = , name = tittletattle, count = 1
Received data = , name = subterfuge, count = 1
Received data = , name = subtleties, count = 2
Received data = , name = subtlety, count = 5
Received data = , name = succeed, count = 7
Received data = , name = todayfrightful, count = 1
Received data = , name = successful, count = 1
Received data = , name = todays, count = 3
Received data = , name = toe, count = 2
Received data = , name = suchq, count = 1
Received data = , name = sucking, count = 1
Received data = , name = suckingpig, count = 1
Received data = , name = toi, count = 1
Received data = , name = toil, count = 8
Received data = , name = suckmdashthe, count = 1
Received data = , name = toilets, count = 3
Received data = , name = suddenly, count = 583
Received data = , name = suddenq, count = 2
Received data = , name = suffered, count = 10
Received data = , name = tokens, count = 1
Received data = , name = sufferings, count = 16
Received data = , name = sufferq, count = 1
Received data = , name = tolerate, count = 1
Received data = , name = tolerated, count = 1
Received data = , name = sufficient, count = 2
Received data = , name = tolly, count = 17
Received data = , name = tolstoytolstoi, count = 1
Received data = , name = suggesting, count = 1
Received data = , name = suggestion, count = 9
Received data = , name = tomorrowbut, count = 1
Received data = , name = tomorrows, count = 8
Received data = , name = suhoy, count = 3
Received data = , name = tonightbut, count = 1
Received data = , name = tons, count = 1
Received data = , name = suits, count = 2
Received data = , name = sulked, count = 2
Received data = , name = sulky, count = 1
Received data = , name = sullenly, count = 5
Received data = , name = sullenness, count = 2
Received data = , name = toonoisy, count = 1
Received data = , name = toothey, count = 1
Received data = , name = summdashyet, count = 1
Received data = , name = topcheenko, count = 1
Received data = , name = summoned, count = 5
Received data = , name = torch, count = 2
Received data = , name = torches, count = 1
Received data = , name = sums, count = 3
Received data = , name = sunday, count = 6
Received data = , name = sunken, count = 4
Received data = , name = torments, count = 5
Received data = , name = superciliously, count = 2
Received data = , name = superciliousness, count = 2
Received data = , name = superintendent, count = 10
Received data = , name = tortures, count = 1
Received data = , name = superiors, count = 11
Received data = , name = total, count = 7
Received data = , name = touche, count = 1
Received data = , name = touched, count = 57
Received data = , name = touchedhimself, count = 1
Received data = , name = supports, count = 1
Received data = , name = supposeq, count = 6
Received data = , name = supposing, count = 7
Received data = , name = tousled, count = 2
Received data = , name = tout, count = 8
Received data = , name = surely, count = 16
Received data = , name = sureq, count = 6
Received data = , name = surliness, count = 1
Received data = , name = towers, count = 1
Received data = , name = town, count = 118
Received data = , name = surmise, count = 2
Received data = , name = toy, count = 2
Received data = , name = toyou, count = 1
Received data = , name = surprises, count = 1
Received data = , name = surrounding, count = 2
Received data = , name = tproo, count = 2
Received data = , name = tracing, count = 1
Received data = , name = tracks, count = 5
Received data = , name = surroundingsq, count = 1
Received data = , name = trade, count = 5
Received data = , name = surveyhead, count = 1
Received data = , name = survive, count = 1
Received data = , name = trademarkcopyright, count = 1
Received data = , name = suspected, count = 25
Received data = , name = suspectq, count = 1
Received data = , name = suspicions, count = 5
Received data = , name = tradespeople, count = 1
Received data = , name = trail, count = 1
Received data = , name = suspiciousness, count = 1
Received data = , name = sustained, count = 1
Received data = , name = suverin, count = 1
Received data = , name = svyetlov, count = 10
Received data = , name = swagger, count = 2
Received data = , name = swansong, count = 1
Received data = , name = sway, count = 1
Received data = , name = training, count = 3
Received data = , name = trait, count = 5
Received data = , name = traitors, count = 10
Received data = , name = trakhtatatakh, count = 1
Received data = , name = swearing, count = 5
Received data = , name = sweat, count = 1
Received data = , name = sweep, count = 2
Received data = , name = sweet, count = 29
Received data = , name = sweetest, count = 1
Received data = , name = sweetmeatq, count = 1
Received data = , name = tramp, count = 10
Received data = , name = tranquil, count = 20
Received data = , name = swim, count = 1
Received data = , name = swindler, count = 2
Received data = , name = swing, count = 1
Received data = , name = swollen, count = 14
Received data = , name = tranquillize, count = 1
Received data = , name = tranquillized, count = 1
Received data = , name = transcription, count = 1
Received data = , name = transference, count = 5
Received data = , name = transferred, count = 29
Received data = , name = swordq, count = 1
Received data = , name = swore, count = 11
Received data = , name = swung, count = 4
Received data = , name = syllable, count = 3
Received data = , name = sylvesters, count = 1
Received data = , name = transfers, count = 3
Received data = , name = transient, count = 2
Received data = , name = symptoms, count = 1
Received data = , name = syracuseq, count = 2
Received data = , name = syria, count = 1
Received data = , name = systems, count = 1
Received data = , name = table, count = 130
Received data = , name = translucently, count = 1
Received data = , name = transports, count = 3
Received data = , name = tackle, count = 1
Received data = , name = tact, count = 1
Received data = , name = takes, count = 22
Received data = , name = trappings, count = 1
Received data = , name = trashcan, count = 1
Received data = , name = travelers, count = 5
Received data = , name = traveling, count = 19
Received data = , name = talent, count = 7
Received data = , name = talk, count = 124
Received data = , name = traversed, count = 2
Received data = , name = tray, count = 4
Received data = , name = tread, count = 7
Received data = , name = treason, count = 2
Received data = , name = treat, count = 15
Received data = , name = talksq, count = 1
Received data = , name = taller, count = 2
Received data = , name = tammy, count = 1
Received data = , name = taps, count = 4
Received data = , name = treatises, count = 1
Received data = , name = treatment, count = 10
Received data = , name = tree, count = 27
Received data = , name = tastes, count = 1
Received data = , name = tatar, count = 3
Received data = , name = taunt, count = 3
Received data = , name = trembling, count = 42
Received data = , name = tremulous, count = 7
Received data = , name = trench, count = 12
Received data = , name = trenches, count = 2
Received data = , name = tavern, count = 39
Received data = , name = tavernmdashand, count = 1
Received data = , name = trial, count = 10
Received data = , name = tribunals, count = 1
Received data = , name = tchermashnyamdashwhy, count = 1
Received data = , name = tchermashnyaq, count = 6
Received data = , name = tchernomazov, count = 1
Received data = , name = tchitchikov, count = 2
Received data = , name = tchizhovq, count = 2
Received data = , name = teacher, count = 16
Received data = , name = teachersq, count = 1
Received data = , name = tricks, count = 3
Received data = , name = tried, count = 188
Received data = , name = trigger, count = 3
Received data = , name = trilled, count = 1
Received data = , name = teachingq, count = 1
Received data = , name = tear, count = 22
Received data = , name = tearfully, count = 1
Received data = , name = tearl, count = 1
Received data = , name = tearsq, count = 3
Received data = , name = tearstained, count = 1
Received data = , name = trim, count = 2
Received data = , name = trinitythe, count = 1
Received data = , name = triple, count = 2
Received data = , name = tripped, count = 1
Received data = , name = tei2, count = 3
Received data = , name = telegraph, count = 1
Received data = , name = tells, count = 18
Received data = , name = triumphant, count = 10
Received data = , name = triumphs, count = 1
Received data = , name = trodden, count = 10
Received data = , name = troddendown, count = 3
Received data = , name = temptations, count = 3
Received data = , name = tempting, count = 2
Received data = , name = troopsours, count = 1
Received data = , name = trotter, count = 3
Received data = , name = troubles, count = 10
Received data = , name = tencopeck, count = 1
Received data = , name = tended, count = 1
Received data = , name = tenfold, count = 1
Received data = , name = tenor, count = 1
Received data = , name = troughs, count = 1
Received data = , name = trouser, count = 2
Received data = , name = tenrouble, count = 1
Received data = , name = tension, count = 1
Received data = , name = term, count = 2
Received data = , name = true, count = 120
Received data = , name = truly, count = 9
Received data = , name = trumpets, count = 1
Received data = , name = trunk, count = 5
Received data = , name = test, count = 2
Received data = , name = testify, count = 3
Received data = , name = testimony, count = 1
Received data = , name = teucer, count = 1
Received data = , name = textalign, count = 6
Received data = , name = texts, count = 1
Received data = , name = trustee, count = 1
Received data = , name = trusting, count = 1
Received data = , name = truthsciencewhich, count = 1
Received data = , name = truththat, count = 2
Received data = , name = tfoo, count = 1
Received data = , name = tsarevichs, count = 1
Received data = , name = tt, count = 1
Received data = , name = thatmdashour, count = 1
Received data = , name = thatqhead, count = 1
Received data = , name = thats, count = 460
Received data = , name = thaw, count = 1
Received data = , name = tuchkov, count = 4
Received data = , name = tucked, count = 10
Received data = , name = tug, count = 1
Received data = , name = theftq, count = 1
Received data = , name = their, count = 494
Received data = , name = themmdashall, count = 1
Received data = , name = themmdashi, count = 2
Received data = , name = tugendbund, count = 5
Received data = , name = tugged, count = 6
Received data = , name = tune, count = 11
Received data = , name = tuned, count = 3
Received data = , name = themmdashtheyre, count = 1
Received data = , name = themqq, count = 1
Received data = , name = themselves, count = 65
Received data = , name = thenmdashgoodby, count = 1
Received data = , name = turkey, count = 14
Received data = , name = turmoil, count = 5
Received data = , name = thenmdashqand, count = 1
Received data = , name = thenq, count = 44
Received data = , name = theoriesq, count = 1
Received data = , name = there, count = 1072
Received data = , name = thered, count = 2
Received data = , name = therefore, count = 26
Received data = , name = turns, count = 19
Received data = , name = turtle, count = 2
Received data = , name = tutolmin, count = 3
Received data = , name = therel, count = 1
Received data = , name = therell, count = 6
Received data = , name = thermometer, count = 1
Received data = , name = thicket, count = 1
Received data = , name = thickly, count = 3
Received data = , name = thickq, count = 1
Received data = , name = thief, count = 40
Received data = , name = thievish, count = 1
Received data = , name = thigh, count = 1
Received data = , name = twentieth, count = 6
Received data = , name = twentyeighth, count = 6
Received data = , name = twentyfifth, count = 10
Received data = , name = twentyninth, count = 4
Received data = , name = thine, count = 4
Received data = , name = thingmdashcharming, count = 1
Received data = , name = thingmdashi, count = 1
Received data = , name = thingmdashof, count = 1
Received data = , name = thingqq, count = 1
Received data = , name = thingsmdashsomething, count = 1
Received data = , name = thinking, count = 83
Received data = , name = twentyseven, count = 3
Received data = , name = twentyyear, count = 1
Received data = , name = twice, count = 53
Received data = , name = thinkmdashq, count = 1
Received data = , name = thinkmdashyou, count = 1
Received data = , name = thinner, count = 4
Received data = , name = thirdly, count = 1
Received data = , name = thirsting, count = 8
Received data = , name = twilight, count = 4
Received data = , name = twirling, count = 2
Received data = , name = twisted, count = 5
Received data = , name = thirteenq, count = 2
Received data = , name = thirty, count = 27
Received data = , name = thirtysix, count = 1
Received data = , name = thirtythree, count = 1
Received data = , name = this, count = 1170
Received data = , name = thomas, count = 2
Received data = , name = thorough, count = 3
Received data = , name = twitched, count = 14
Received data = , name = thou, count = 131
Received data = , name = thoughq, count = 5
Received data = , name = thoughtmdashive, count = 1
Received data = , name = thoughtq, count = 3
Received data = , name = thousandmdashi, count = 1
Received data = , name = twy, count = 3
Received data = , name = udder, count = 1
Received data = , name = ugh, count = 3
Received data = , name = uglier, count = 1
Received data = , name = thousandmdashthat, count = 1
Received data = , name = thousandmdashthe, count = 1
Received data = , name = thrashedq, count = 2
Received data = , name = thrashing, count = 8
Received data = , name = uglyseemed, count = 1
Received data = , name = uhlan, count = 3
Received data = , name = thread, count = 3
Received data = , name = threat, count = 5
Received data = , name = threatened, count = 8
Received data = , name = three, count = 424
Received data = , name = threeyearold, count = 1
Received data = , name = unaccountable, count = 2
Received data = , name = thrilled, count = 1
Received data = , name = throne, count = 3
Received data = , name = thronel, count = 1
Received data = , name = unaltered, count = 1
Received data = , name = unanimously, count = 1
Received data = , name = unanswered, count = 1
Received data = , name = thronging, count = 2
Received data = , name = throw, count = 26
Received data = , name = thrum, count = 1
Received data = , name = unarmed, count = 3
Received data = , name = thrusting, count = 3
Received data = , name = unattainable, count = 5
Received data = , name = thumb, count = 2
Received data = , name = unbent, count = 1
Received data = , name = thursday, count = 6
Received data = , name = thus, count = 6
Received data = , name = unborn, count = 1
Received data = , name = unbounded, count = 1
Received data = , name = ticket, count = 3
Received data = , name = unbroken, count = 5
Received data = , name = unbrushed, count = 1
Received data = , name = tickle, count = 1
Received data = , name = tickled, count = 2
Received data = , name = unbuttoned, count = 11
Received data = , name = unbuttressed, count = 1
Received data = , name = uncalled, count = 1
Received data = , name = uncanny, count = 1
Received data = , name = tight, count = 13
Received data = , name = tightl, count = 1
Received data = , name = timemdashneed, count = 1
Received data = , name = uncomplaining, count = 1
Received data = , name = timeq, count = 29
Received data = , name = unconcerned, count = 1
Received data = , name = unconditionally, count = 2
Received data = , name = timidly, count = 13
Received data = , name = tinkling, count = 1
Received data = , name = tiny, count = 23
Received data = , name = tire, count = 1
Received data = , name = unconquerable, count = 1
Received data = , name = uncontrollably, count = 1
Received data = , name = uncorded, count = 2
Received data = , name = tired, count = 9
Received data = , name = tis, count = 1
Received data = , name = titanic, count = 1
Received data = , name = unction, count = 5
Received data = , name = undah, count = 1
Received data = , name = undaunted, count = 1
Received data = , name = underclothes, count = 1
Received data = , name = undercurrents, count = 3
Received data = , name = toe, count = 3
Received data = , name = togetherhead, count = 1
Received data = , name = togethermdasheverything, count = 1
Received data = , name = undermining, count = 3
Received data = , name = understand, count = 347
Received data = , name = understandable, count = 2
Received data = , name = toil, count = 3
Received data = , name = understandinghow, count = 1
Received data = , name = tomcat, count = 1
Received data = , name = tomdashcapable, count = 1
Received data = , name = undertakers, count = 1
Received data = , name = undertaking, count = 12
Received data = , name = undertone, count = 1
Received data = , name = tonguemdashq, count = 1
Received data = , name = undiscerningbut, count = 1
Received data = , name = undivided, count = 2
Received data = , name = toomdashi, count = 1
Received data = , name = toomdashthe, count = 1
Received data = , name = toomdashyou, count = 1
Received data = , name = undress, count = 9
Received data = , name = tooqq, count = 1
Received data = , name = une, count = 6
Received data = , name = unembarrassed, count = 1
Received data = , name = tophat, count = 1
Received data = , name = toq, count = 20
Received data = , name = unescorted, count = 1
Received data = , name = torments, count = 8
Received data = , name = tortures, count = 6
Received data = , name = unexpended, count = 1
Received data = , name = unfamiliar, count = 10
Received data = , name = total, count = 2
Received data = , name = tottering, count = 1
Received data = , name = touched, count = 31
Received data = , name = touchq, count = 1
Received data = , name = towards, count = 63
Received data = , name = unfold, count = 1
Received data = , name = unfortunately, count = 1
Received data = , name = towers, count = 1
Received data = , name = town, count = 193
Received data = , name = townfolk, count = 1
Received data = , name = townmdashand, count = 1
Received data = , name = townmdashspacious, count = 1
Received data = , name = townmdashwhere, count = 1
Received data = , name = unfounded, count = 1
Received data = , name = townspeople, count = 3
Received data = , name = unfriendly, count = 2
Received data = , name = ungraceful, count = 2
Received data = , name = toy, count = 3
Received data = , name = tracehorse, count = 1
Received data = , name = tracks, count = 1
Received data = , name = trade, count = 1
Received data = , name = tradespeople, count = 3
Received data = , name = unharnessed, count = 3
Received data = , name = tragedies, count = 1
Received data = , name = unheardof, count = 4
Received data = , name = tragedy, count = 15
Received data = , name = unhesitatingly, count = 1
Received data = , name = uniform, count = 95
Received data = , name = tragically, count = 1
Received data = , name = tragiqueforeign, count = 1
Received data = , name = trainmdasha, count = 1
Received data = , name = uniformsome, count = 1
Received data = , name = trait, count = 5
Received data = , name = uninfluenced, count = 1
Received data = , name = uninjured, count = 3
Received data = , name = transferred, count = 2
Received data = , name = transform, count = 2
Received data = , name = unintentional, count = 2
Received data = , name = unison, count = 1
Received data = , name = unit, count = 3
Received data = , name = unites, count = 3
Received data = , name = traveling, count = 2
Received data = , name = tray, count = 4
Received data = , name = treacheryq, count = 1
Received data = , name = tread, count = 2
Received data = , name = treat, count = 9
Received data = , name = unknown, count = 65
Received data = , name = unknownrussians, count = 1
Received data = , name = treatment, count = 3
Received data = , name = tree, count = 5
Received data = , name = trembling, count = 47
Received data = , name = unlifting, count = 1
Received data = , name = unlike, count = 13
Received data = , name = trial, count = 48
Received data = , name = unloaded, count = 3
Received data = , name = tricks, count = 8
Received data = , name = tried, count = 72
Received data = , name = unmistakably, count = 1
Received data = , name = unnamed, count = 1
Received data = , name = trigger, count = 2
Received data = , name = trim, count = 1
Received data = , name = unnecessary, count = 15
Received data = , name = triml, count = 1
Received data = , name = trinkets, count = 1
Received data = , name = triumphant, count = 7
Received data = , name = triumphs, count = 1
Received data = , name = unofficial, count = 1
Received data = , name = unpacking, count = 1
Received data = , name = unpardoned, count = 1
Received data = , name = troop, count = 1
Received data = , name = unpleasantly, count = 14
Received data = , name = unpleasantness, count = 4
Received data = , name = troubles, count = 5
Received data = , name = unpopularity, count = 1
Received data = , name = trouser, count = 1
Received data = , name = trousersq, count = 1
Received data = , name = true, count = 136
Received data = , name = truly, count = 9
Received data = , name = trump, count = 1
Received data = , name = unreaped, count = 1
Received data = , name = trunk, count = 7
Received data = , name = trusting, count = 3
Received data = , name = unrecognizable, count = 2
Received data = , name = unrelated, count = 2
Received data = , name = unrestrained, count = 1
Received data = , name = unrussian, count = 2
Received data = , name = truthmdashfrom, count = 1
Received data = , name = truthmdashhes, count = 1
Received data = , name = truthq, count = 16
Received data = , name = unsettled, count = 2
Received data = , name = unshaven, count = 2
Received data = , name = tryq, count = 1
Received data = , name = très, count = 1
Received data = , name = unsolved, count = 2
Received data = , name = tugged, count = 2
Received data = , name = tune, count = 2
Received data = , name = turgenev, count = 1
Received data = , name = unsuitable, count = 5
Received data = , name = unsurpassable, count = 1
Received data = , name = unteachable, count = 1
Received data = , name = turkeycocksq, count = 1
Received data = , name = turns, count = 5
Received data = , name = tuzikov, count = 1
Received data = , name = until, count = 22
Received data = , name = untiring, count = 1
Received data = , name = twelveq, count = 1
Received data = , name = twentieth, count = 1
Received data = , name = twentyeight, count = 3
Received data = , name = untroubled, count = 1
Received data = , name = twentyseven, count = 1
Received data = , name = unused, count = 1
Received data = , name = twice, count = 33
Received data = , name = twilight, count = 2
Received data = , name = twisted, count = 2
Received data = , name = twitched, count = 6
Received data = , name = twixt, count = 1
Received data = , name = unworthy, count = 8
Received data = , name = unwound, count = 1
Received data = , name = typeencodingdesc, count = 1
Received data = , name = unwritten, count = 4
Received data = , name = typepgfooter, count = 1
Received data = , name = upand, count = 1
Received data = , name = typetoc, count = 1
Received data = , name = tyrannized, count = 1
Received data = , name = tyutchev, count = 1
Received data = , name = uphold, count = 1
